Accelerometer - Spindle +Y - min,Accelerometer - Spindle -Z - min,Accelerometer - Spindle -X - min,Accelerometer - X Driving axle +Z - min,Accelerometer - X Driving axle -X - min,Accelerometer - Y Driving axle +Z - min,Accelerometer - Y Driving axle +Y - min,Accelerometer - Y Driving axle -X - min,Current - Spindle L1 - min,Current - Spindle L2 - min,Current - Spindle L3 - min,Current - Driving axle X L1 - min,Current - Driving axle X L2 - min,Current - Driving axle X L3 - min,Current - Driving axle Y L1 - min,Current - Driving axle Y L2 - min,Current - Driving axle Y L3 - min,Current - Driving axle Z L1 - min,Current - Driving axle Z L2 - min,Current - Driving axle Z L3 - min,Accelerometer - Spindle +Y - max,Accelerometer - Spindle -Z - max,Accelerometer - Spindle -X - max,Accelerometer - X Driving axle +Z - max,Accelerometer - X Driving axle -X - max,Accelerometer - Y Driving axle +Z - max,Accelerometer - Y Driving axle +Y - max,Accelerometer - Y Driving axle -X - max,Current - Spindle L1 - max,Current - Spindle L2 - max,Current - Spindle L3 - max,Current - Driving axle X L1 - max,Current - Driving axle X L2 - max,Current - Driving axle X L3 - max,Current - Driving axle Y L1 - max,Current - Driving axle Y L2 - max,Current - Driving axle Y L3 - max,Current - Driving axle Z L1 - max,Current - Driving axle Z L2 - max,Current - Driving axle Z L3 - max,Accelerometer - Spindle +Y - mean,Accelerometer - Spindle -Z - mean,Accelerometer - Spindle -X - mean,Accelerometer - X Driving axle +Z - mean,Accelerometer - X Driving axle -X - mean,Accelerometer - Y Driving axle +Z - mean,Accelerometer - Y Driving axle +Y - mean,Accelerometer - Y Driving axle -X - mean,Current - Spindle L1 - mean,Current - Spindle L2 - mean,Current - Spindle L3 - mean,Current - Driving axle X L1 - mean,Current - Driving axle X L2 - mean,Current - Driving axle X L3 - mean,Current - Driving axle Y L1 - mean,Current - Driving axle Y L2 - mean,Current - Driving axle Y L3 - mean,Current - Driving axle Z L1 - mean,Current - Driving axle Z L2 - mean,Current - Driving axle Z L3 - mean,Accelerometer - Spindle +Y - std,Accelerometer - Spindle -Z - std,Accelerometer - Spindle -X - std,Accelerometer - X Driving axle +Z - std,Accelerometer - X Driving axle -X - std,Accelerometer - Y Driving axle +Z - std,Accelerometer - Y Driving axle +Y - std,Accelerometer - Y Driving axle -X - std,Current - Spindle L1 - std,Current - Spindle L2 - std,Current - Spindle L3 - std,Current - Driving axle X L1 - std,Current - Driving axle X L2 - std,Current - Driving axle X L3 - std,Current - Driving axle Y L1 - std,Current - Driving axle Y L2 - std,Current - Driving axle Y L3 - std,Current - Driving axle Z L1 - std,Current - Driving axle Z L2 - std,Current - Driving axle Z L3 - std,Accelerometer - Spindle +Y - skew,Accelerometer - Spindle -Z - skew,Accelerometer - Spindle -X - skew,Accelerometer - X Driving axle +Z - skew,Accelerometer - X Driving axle -X - skew,Accelerometer - Y Driving axle +Z - skew,Accelerometer - Y Driving axle +Y - skew,Accelerometer - Y Driving axle -X - skew,Current - Spindle L1 - skew,Current - Spindle L2 - skew,Current - Spindle L3 - skew,Current - Driving axle X L1 - skew,Current - Driving axle X L2 - skew,Current - Driving axle X L3 - skew,Current - Driving axle Y L1 - skew,Current - Driving axle Y L2 - skew,Current - Driving axle Y L3 - skew,Current - Driving axle Z L1 - skew,Current - Driving axle Z L2 - skew,Current - Driving axle Z L3 - skew,Accelerometer - Spindle +Y - kurtosis,Accelerometer - Spindle -Z - kurtosis,Accelerometer - Spindle -X - kurtosis,Accelerometer - X Driving axle +Z - kurtosis,Accelerometer - X Driving axle -X - kurtosis,Accelerometer - Y Driving axle +Z - kurtosis,Accelerometer - Y Driving axle +Y - kurtosis,Accelerometer - Y Driving axle -X - kurtosis,Current - Spindle L1 - kurtosis,Current - Spindle L2 - kurtosis,Current - Spindle L3 - kurtosis,Current - Driving axle X L1 - kurtosis,Current - Driving axle X L2 - kurtosis,Current - Driving axle X L3 - kurtosis,Current - Driving axle Y L1 - kurtosis,Current - Driving axle Y L2 - kurtosis,Current - Driving axle Y L3 - kurtosis,Current - Driving axle Z L1 - kurtosis,Current - Driving axle Z L2 - kurtosis,Current - Driving axle Z L3 - kurtosis,NumberOfCycle,SampleIndex,MillingToolType,ADOC,RDOC,HardnessMean,ToolHolderLength,CycleToFailure,CycleToFailureNormalized,ToolID,Accel_Row_Mean,Accel_Row_STD,Accel_Row_RMS,Accel_Row_Max,Accel_Row_Min,Accel_Row_Range,Current_Row_Mean,Current_Row_STD,Current_Row_RMS,Current_Row_Max,Current_Row_Min,Current_Row_Range,Vibration_Current_Ratio,ToolHolder_Hardness_Ratio
-15248.0,-1026.0,-2840.0,-304.0,-284.0,-310.0,-230.0,-370.0,1852.0,1871.0,2462.0,298.0,307.0,320.0,263.0,280.0,328.0,314.0,335.0,372.0,2666.0,1062.0,2663.0,331.0,300.0,284.0,247.0,428.0,393483.0,408741.0,407129.0,25653.0,25780.0,25843.0,25277.0,25354.0,25483.0,53838.0,55490.0,54433.0,-3.7630228028769137,19.77478697202444,3.460168057723336,-15.819559312732972,11.745353416640375,8.569676099806522,-8.197098025961107,12.615036391944487,170406.51934074407,170339.29650452998,170289.8044078905,8881.39879843218,9287.9592944805,9063.636541797854,6384.866253293067,6245.657360406091,5724.545749534152,5537.161312086359,5359.433367602647,5190.25904388614,350.19661041810787,150.68395871032257,335.1847680341692,29.896178643812657,30.944518586290755,27.135574198978546,21.291918575342,32.8481550054454,86005.80061576446,85632.39740605612,85579.63793927743,8504.946763917369,8522.931105413445,8528.09550252118,5574.675198726623,5741.02192197204,5809.799386989036,10033.2267108807,10103.166760274657,10106.221119921884,-0.7267138107179026,-0.1467372209163408,0.0002393752914809,-0.0447896692866423,-0.189287045198476,-0.0163825078181989,0.0762280836058386,0.110901757712633,-0.2573929881312663,-0.2692080658015954,-0.2599709652271336,0.9072477858853332,0.8704711634359078,0.8961770509809469,1.2514988730032786,1.2708174892543125,1.2937354949056377,2.753801868106782,2.867963714944306,2.8116121493197554,17.33537293695053,2.040860546062384,2.0814043724101268,4.10982396749912,4.092031145584706,3.3717851747443506,3.360753763619765,4.697733980246792,-0.6289432885245714,-0.6139625966642317,-0.6185692200657384,-0.7612359275969149,-0.7905707217230078,-0.7693363955105177,1.1894986948412507,1.1308579013942763,1.1471664010372633,7.465799863575008,8.306283901170708,7.871024495265958,44,3,1,10,8.0,39.33,80,6,0.12244898,3,-241.33916150377448,2331.0927761747716,2319.2735766709916,2666.0,-15248.0,17914.0,33866.604488514946,86245.70964630933,92097.55316073127,408741.0,-0.7905707217230078,408741.7905707217,0.02518279256125455,2.0340706322382247
-12495.0,-1123.0,-3462.0,-277.0,-262.0,-237.0,-179.0,-312.0,1986.0,2759.0,2624.0,283.0,294.0,325.0,265.0,283.0,325.0,359.0,359.0,380.0,3365.0,1160.0,3351.0,250.0,381.0,287.0,160.0,289.0,362944.0,368147.0,358189.0,38965.0,38936.0,39242.0,39558.0,39741.0,39776.0,49441.0,50091.0,49754.0,-6.047656546927023,17.108114486788974,-1.4848503478039106,-16.132139175747845,11.215933568840896,7.19732723837469,-9.084044992173338,11.599851620336665,171655.01144874116,171803.39983328342,171785.86808549435,8099.865154929211,8276.061072977584,8200.310744103052,7483.220899488127,7543.178764473736,7355.307513969027,14836.561613504044,14655.175638537585,14266.682951925706,339.25477046697483,144.0108489146431,314.10368274858337,34.089540152594275,35.31548864326576,23.71587385604029,19.27203006434767,26.994393409543104,67791.10071150654,67721.97858775227,67777.8252481493,10136.99219969361,10278.729848558243,10223.15411702652,9282.272617515406,9479.056022344308,9426.543159353676,15427.777332427078,15696.342974067464,15670.121308905542,-0.8979913039481551,-0.101510313827937,0.0065679107443691,-0.0267831730558757,-0.1259837193577305,0.0430266379434357,-0.0729600709881216,0.1020013274508449,0.4106767059192724,0.3938356586807842,0.4086927829273467,1.3928159721578215,1.3879026764836642,1.3913533296466296,1.8209914148968105,1.822251622637468,1.815937979028985,0.8438295934480345,0.8550810702886517,0.8661359087629455,17.63780981071686,2.407740196793256,2.169180875366432,4.542368904514373,4.754108898654076,4.324814072890117,4.316352266794513,4.99269076787441,-0.5444482172869689,-0.5145009004415151,-0.5492451164319614,0.709091775677972,0.6949630571090442,0.7008226847929526,2.562607084653786,2.563393145065658,2.534251179321619,-0.4903911435757129,-0.462421582767123,-0.4424766531735602,45,3,1,10,8.0,39.33,80,5,0.102040816,3,-168.93332089174484,2025.7377736524033,2011.6311903572177,3365.0,-12495.0,15860.0,33332.20429164937,78444.08737996923,84729.24972767927,368147.0,-0.5492451164319614,368147.5492451164,0.02374187422641981,2.0340706322382247
-6944.0,-1078.0,-2696.0,-281.0,-319.0,-247.0,-146.0,-269.0,1981.0,2024.0,2536.0,294.0,317.0,333.0,273.0,284.0,348.0,314.0,334.0,373.0,2308.0,1052.0,2651.0,261.0,276.0,225.0,148.0,292.0,360772.0,356028.0,359074.0,46735.0,47289.0,47535.0,47170.0,47427.0,46953.0,49064.0,49703.0,49383.0,-6.23856199412813,19.891665837216955,0.6209987504366498,-17.527702458108564,14.573361287373578,8.997162964996377,-8.333069177373964,15.417853096742576,195722.8168822112,196174.5759477621,196028.79792696843,12827.219570178777,13196.382750095094,13029.305090655507,9521.239032585268,9459.727304425003,8964.186509445924,5783.809781919615,5578.0147077469255,5250.879263344745,342.932146235682,155.29041376194812,354.25165658376903,35.639177749324595,35.62035858447424,24.110017684447254,20.61031293574358,26.819878336151376,94175.0553290508,94302.3384663094,94372.8741947159,13091.692163135684,13253.058932026432,13193.109253158244,11481.43266431426,11754.31240308252,11800.802829069187,12587.17939352607,12735.27544337578,12734.233051685587,-0.0654836908823538,-0.1739891127394405,-0.0011971499791625,-0.1978501366253602,-0.3310699097053867,-0.1547603714401951,0.0825446500785778,-0.0111244486694531,-0.3700833174207213,-0.3656924328719645,-0.35495311041771,0.8004274691165028,0.7965146871377169,0.8036367686576305,1.7393619968939218,1.7337139472042886,1.7250228172152622,2.8222339126587093,2.8550420026393906,2.8613295737479985,2.5529149278025933,2.092706570642947,1.9950143259665785,5.333332562912247,4.089407881631761,2.8512254702896245,2.927830861631584,4.555806230746917,-0.9874725668260074,-0.9935236184102793,-1.0038734514526366,-0.7943143848565781,-0.7782222566257877,-0.7777660282013139,2.022658604596595,1.985811750508704,1.939081201518332,6.340921339096436,6.503466148132606,6.520245311399773,46,3,1,10,8.0,39.33,80,4,0.081632653,3,-77.47456294082589,1226.7697487496596,1216.3934015526622,2651.0,-6944.0,9595.0,35883.29642301598,80315.45491350524,87456.22892755648,360772.0,-1.0038734514526366,360773.00387345144,0.01390859652256835,2.0340706322382247
-21956.0,-3388.0,-1624.0,-179.0,-211.0,-164.0,-115.0,-168.0,7947.0,7803.0,3468.0,281.0,289.0,305.0,266.0,284.0,312.0,306.0,329.0,368.0,32767.0,580.0,1643.0,106.0,172.0,198.0,78.0,177.0,407840.0,393701.0,399555.0,13664.0,13885.0,13809.0,15330.0,16690.0,15745.0,30763.0,30884.0,32363.0,-22.93033737612373,14.798007508333331,-4.396464054613604,-17.950954545218803,10.640666656623283,4.456006407348199,-11.677582011414383,8.598043615113577,154179.1299285035,154206.5840114592,154256.78058357927,4596.750898336688,4725.049948754677,4707.120593210921,4497.272637467123,4558.934677648395,4481.733672499167,7245.738611807416,7458.052739463838,7912.132484595532,2197.163758443204,100.60732559722868,223.68444002201232,12.89696335422456,14.997338319164475,9.550262772326535,8.587928951206445,11.354798609661373,35510.062211494915,35501.96921460717,35791.76127440009,3175.37693462219,3231.7808786475885,3214.6404222088686,4190.25203269975,4283.676560935528,4163.770844644805,9285.67215442864,9594.79616391802,9997.022618772802,4.534222533806105,-0.2134879064490425,0.0021637030986966,-0.0727383316853066,-0.1737412350529888,0.0736747501401351,-0.1073244184947717,0.007181210172479,0.8576548114054595,0.8224918166143637,0.9305396588458156,0.7235649981865558,0.7319263503027219,0.7330760864236351,0.9037305882151718,0.9750991079624016,0.934567648325194,0.8585624136707237,0.8780899142012292,0.8745768748898687,63.45301835066789,2.5487041287194705,0.3421572846311149,2.0691059350671592,3.479988274183084,2.8235735432396085,1.2311285141906645,3.5125568059752323,5.22800574602271,4.798586828124938,5.404407354421858,0.0572341722882714,0.0799744874917784,0.055719228832975,-0.270096209868778,-0.0490932882076333,-0.199866331951017,-0.9792222634245498,-0.9476548669386098,-0.8797126224741341,1,6,1,10,,40.33,80,126,1.0,7,219.9977163627351,5790.173403514881,5733.763724967356,32767.0,-21956.0,54723.0,28846.883114739026,84026.16806240335,88286.34388377248,407840.0,-0.9792222634245498,407840.97922226344,0.06494508066220091,1.9836349619728502
-20259.0,-1116.0,-1429.0,-300.0,-448.0,-131.0,-87.0,-136.0,2947.0,2136.0,3758.0,269.0,288.0,308.0,279.0,262.0,309.0,302.0,327.0,366.0,2142.0,628.0,1436.0,110.0,178.0,112.0,61.0,187.0,376903.0,387569.0,380844.0,14269.0,14536.0,14516.0,18235.0,19418.0,19826.0,48423.0,49747.0,48573.0,-23.978847442098346,13.548999582167822,-4.003632368344951,-18.023401739625186,10.777429845768156,4.332434915709287,-11.516928478531325,8.661942914397743,154333.44799456152,154515.7894681797,155023.02117868536,4416.564346598337,4410.59394446478,4413.216676253726,5537.6599382942,5477.993960152696,5409.239371437536,4100.608220467499,4159.679757360247,4390.270328923286,997.4699040302122,99.49763516902104,228.46865092366707,13.632536060603185,16.265896834680014,10.190133234238012,9.112631346149913,12.805195152411889,57298.75979528904,57741.86425928694,57400.670162125294,3043.7374196739124,3071.4689950635698,3062.894392464311,4773.143247236596,4919.171073706148,4807.278043640793,8141.628706499587,8180.783400439781,8303.740084116609,-5.737321162393721,-0.1167360703677697,0.0166920287509976,-0.0544728684573458,-0.2184432055685527,-0.1526422209620253,-0.2054895642753643,0.0043404218103917,-0.8357444400525387,-0.80188313874555,-0.79475238020622,0.6581621997357655,0.739404321069606,0.7668010297634814,0.7094464079628241,0.8382285736681303,0.8247491463840191,2.8442108835199726,2.896869462752777,2.6737556541714693,51.12202024963226,0.9996288794472056,0.7199200189883292,2.091474780144336,4.4656951752215805,3.0192086177518567,1.4406872236184889,3.3103527588879142,1.388136293694604,1.5074055378369309,1.4416063281164735,0.8662796607787482,0.9995451740887216,1.071380656841061,-0.3804724524218468,-0.1353518279704464,-0.1324686425871539,8.39951884933542,8.841247381963132,7.28862681471713,2,6,1,10,,40.33,80,125,0.992063492,7,-367.1678021866114,2974.283988031807,2965.953162233204,2142.0,-20259.0,22401.0,29602.568048144665,80952.85623204843,85665.9676288145,387569.0,-0.8357444400525387,387569.83574444003,0.034622303865753074,1.9836349619728502
-21244.0,-702.0,-1416.0,-270.0,-367.0,-147.0,-84.0,-172.0,1763.0,1672.0,1644.0,298.0,301.0,311.0,276.0,284.0,304.0,302.0,337.0,363.0,2614.0,563.0,1572.0,128.0,178.0,118.0,59.0,156.0,360798.0,369036.0,366200.0,13507.0,13705.0,13688.0,15625.0,16371.0,15559.0,28071.0,30822.0,32687.0,-18.112656311332923,14.289147711210711,-4.052179990646323,-18.27232612306271,11.076716339047092,4.547008008435652,-11.561447819720303,8.725758049625362,157494.93074544036,158825.78645547302,158558.902910657,4499.754834234182,4420.539699973986,4416.635806572825,5259.46787293696,5648.66852617279,5590.788218631673,3483.147642859208,3579.1411394051506,3757.046015550481,598.0220926775088,97.52875074885804,229.9126896938533,13.121650614713229,14.89379349780912,10.206463384139097,9.092270553811147,12.952311881499506,55667.37767774778,56251.0964039742,55914.82904075953,2792.550409405607,2804.5958614128926,2803.2307233412016,4463.4444004657225,4704.046213685758,4606.618800850252,6565.633957010204,6569.386733644514,6818.598169359628,-7.742311423999107,-0.0557042290331227,0.0189905188693648,-0.0624555146629642,-0.3544935797609493,-0.2201732935298025,-0.1935106661792794,-0.0564894009270258,-0.7713103519030112,-0.6192720535075749,-0.6545996907606338,0.5638440750445791,0.6235028945150688,0.6244031198067509,0.6336295005578976,0.6081566123418708,0.5539704420922774,2.3868227089015845,2.376880910024532,2.29906867143375,125.43979669734586,0.7864225774720275,0.8280496871870584,2.0723893375240845,4.1690298266821895,2.9661952719243336,1.5701189491390517,3.5169530637819424,1.4308972439971006,1.6323093138823743,1.605061217451972,1.0689875708108405,1.1825611867287646,1.124269236361667,-0.4711059368302384,-0.45732342080181,-0.5956535750857679,4.517193266755665,4.549261991014132,4.0364635683727785,3,6,1,10,,40.33,80,124,0.984126984,7,-373.10306560963363,3120.0727531413045,3109.863409290418,2614.0,-21244.0,23858.0,27909.006476084247,78136.81505900192,82458.94625473769,369036.0,-0.7713103519030112,369036.7713103519,0.037714081376270636,1.9836349619728502
-17765.0,-645.0,-1531.0,-218.0,-333.0,-186.0,-93.0,-113.0,1765.0,1728.0,1703.0,303.0,298.0,313.0,275.0,283.0,304.0,298.0,340.0,370.0,1516.0,551.0,1462.0,93.0,176.0,116.0,70.0,138.0,417199.0,404896.0,409932.0,13044.0,13433.0,13597.0,15219.0,16246.0,15751.0,28465.0,33867.0,34485.0,-18.07043006521892,14.322628508062408,-4.361459505340599,-18.31103123023294,11.068347408934097,4.59438962312151,-11.320237688329616,8.95685231161632,156347.94446613605,156681.88556840367,156679.32839765731,4363.19573509536,4327.175822195525,4323.919747709866,5491.488812133954,5438.481904189818,5333.555759122992,3619.3378285027775,3732.826610602192,3919.7123892476334,569.3445613969077,96.31533323855749,224.5510511576668,13.412491929594326,15.051289318935744,9.9175720193437,8.830280875708345,13.043046839741084,57065.41164284064,57066.97431746836,56906.94935813249,2628.9436354429354,2651.0011818817425,2646.523132644478,4461.837979501956,4611.337227940468,4450.933440044668,6698.395324343922,6741.217970129702,6981.03260668428,-6.863133642802506,-0.0757194462439795,0.0120944233888868,-0.1502404073006036,-0.5288839187619244,-0.1890977640826383,-0.2141468742619433,-0.0382121325628056,-0.5228532595132113,-0.5554121110540987,-0.5419214919247549,0.2501133418012561,0.3699615702633126,0.3863271617398695,0.4383134111132009,0.6144563534729711,0.5423281672369603,2.312515916972095,2.3114226832769096,2.223882018301078,87.54103570124234,0.877362184928618,0.8320301289557861,2.166310276553421,5.685911831168637,3.2897829928062707,1.709829283078367,2.837271131553248,2.0753151024865604,1.8689816188522563,1.9691438029667712,0.5138499754385095,0.7981726548236852,0.8200964110320035,-0.7433965390830855,-0.4154128000102202,-0.5947459648722364,4.137312972337594,4.209449603844359,3.671432728924541,4,6,1,10,,40.33,80,123,0.976190476,7,-327.6617316686098,2603.7051873732134,2597.192310652706,1516.0,-17765.0,19281.0,29823.74375265807,86410.1305470007,90843.06268414622,417199.0,-0.7433965390830855,417199.74339653907,0.028589880546567855,1.9836349619728502
-17387.0,-650.0,-1343.0,-177.0,-262.0,-167.0,-94.0,-119.0,1896.0,1675.0,1653.0,289.0,310.0,327.0,269.0,270.0,307.0,305.0,334.0,376.0,1734.0,593.0,1362.0,103.0,176.0,136.0,56.0,126.0,387202.0,376554.0,383955.0,10915.0,10930.0,11138.0,14890.0,16065.0,15507.0,28138.0,31988.0,33399.0,-19.721591395778795,15.729864493019576,-4.697700576653385,-18.011007871071733,11.446457142392685,4.664657581181955,-11.437892686074347,9.190156189723528,153230.70883741285,153755.65222420206,153340.80108787396,4323.199224733502,4221.100346994279,4237.636218700178,4982.527306261527,5387.834724436525,5320.27840820282,3756.411954109225,3850.710087842696,4050.2415830441714,618.7649594910054,94.72313025330428,220.5302984863293,13.479914812168802,15.835984996621256,9.969215141648812,8.726974373314137,12.717486032851305,56252.34794162777,56012.16578396773,55747.31475417466,2457.381327006138,2444.417041605296,2444.696208560168,4225.278771761279,4497.439971112801,4398.9434326575,6795.570181127698,6804.615983141546,7052.545289602735,-7.375398075584066,-0.078944330627637,0.0034432821961922,-0.1292379556844936,-0.4304556733178011,-0.1606230041380429,-0.1824920635387625,0.0894693877399221,-0.5921092890049467,-0.6386169885200045,-0.6408576238439774,-0.157325864150844,-0.1287459833927827,-0.0822875053888056,0.6115005679390982,0.5908830272818864,0.5570406684077305,2.2563771134002537,2.254326676523437,2.177217229627478,91.16377340041846,0.9846785630149442,0.903302392437744,2.455637885286351,7.198172356458638,3.001031813771661,1.6196624594566469,3.045065755026036,1.7362458654203872,1.6513244867148078,1.748773357636841,-0.2749481375663749,-0.3077417646165932,-0.2034178071218035,-0.385750432338892,-0.359068037995192,-0.4636379640694068,3.861814632089792,3.94574854392307,3.470366730938191,5,6,1,10,,40.33,80,122,0.968253968,7,-308.9371251529813,2550.9578459329828,2543.0803248777897,1734.0,-17387.0,19121.0,28309.75619168974,81006.19111359211,85277.81870936185,387202.0,-0.6408576238439774,387202.64085762383,0.029821123046253388,1.9836349619728502
-19482.0,-778.0,-1377.0,-171.0,-256.0,-153.0,-100.0,-109.0,2173.0,2855.0,2291.0,297.0,307.0,318.0,276.0,267.0,304.0,308.0,320.0,356.0,1520.0,622.0,1492.0,93.0,189.0,104.0,59.0,150.0,369379.0,361947.0,365334.0,10754.0,10174.0,11039.0,15110.0,16097.0,15490.0,29381.0,37899.0,39039.0,-22.21563626000433,16.016012727323023,-3.0866730440522088,-19.9760732245661,12.998868410776538,4.587610674122247,-12.280490668409618,10.703683165310451,152217.62206497265,152734.62949501447,151911.442843358,4054.3429720167255,4022.603152138952,4014.274043100676,5240.671695078803,5174.263782566742,5099.761209392087,4030.665133483435,4137.211257639112,4320.968542939852,619.2242050559954,93.64663475839858,217.1447143767546,12.454016627105764,14.067667559068031,9.824819962018456,8.540537609449187,12.716033614751147,56825.64269832377,56518.003411850295,55906.53867085354,2233.069814506104,2236.0673338925253,2232.265971406732,4318.9453425111,4472.404904569661,4319.32828529996,7194.244777973613,7226.313145366327,7485.885501826311,-7.551333586376304,-0.0795641338266355,0.0159182421166617,-0.0758252656074539,-0.2568160402194679,-0.2657859528164272,-0.2318172515671715,0.0330598157530437,-0.4519162692873513,-0.48679518773667,-0.5769893253188362,-0.509447230455335,-0.470354820894508,-0.4160537019044963,0.4490887531988444,0.6692896369567439,0.5754886322597443,2.169092652749188,2.177063075331425,2.105857418615515,97.85235289429964,0.9312734740246992,0.8463485272392854,1.948630307344791,5.953670381689095,3.3540281853430782,1.7099684753026994,3.3984388184650403,1.838718768842012,1.808525383092068,1.7296314939337183,-0.7669913210137955,-0.7659035566502395,-0.6437347394998447,-0.6332257653601685,-0.1839858874225242,-0.421161049326753,3.3790903881577385,3.529372654261447,3.1004298429318693,6,6,1,10,,40.33,80,121,0.96031746,7,-356.5635733700999,2849.199485360918,2841.8218781264727,1520.0,-19482.0,21002.0,27773.046821387878,77806.83877601022,82104.59358545319,369379.0,-0.7669913210137955,369379.766991321,0.03461221539491742,1.9836349619728502
-16681.0,-593.0,-1590.0,-129.0,-247.0,-177.0,-94.0,-136.0,2551.0,3742.0,2504.0,298.0,308.0,319.0,277.0,261.0,310.0,305.0,328.0,358.0,1535.0,643.0,1724.0,93.0,164.0,131.0,54.0,174.0,369628.0,361855.0,370551.0,11348.0,10455.0,11597.0,15089.0,16177.0,15849.0,42113.0,43772.0,43656.0,-15.226677343850954,17.605531299193927,-2.207886815056612,-19.46691780965797,12.856005056809538,4.853229667889068,-12.728491849841276,10.274534979130475,148420.4406429026,148642.08182686186,148130.73370464673,3866.109134309357,3726.22584341184,3760.211362189688,4535.975620623806,4950.5739019732655,4910.993730108211,4521.511203055379,4664.059611712285,4853.852355187779,413.20779642993887,92.76082869796554,213.38505265776743,11.995932253196347,13.002304892488995,9.823037797000472,8.348554990130397,12.543390325180033,53122.10430169692,52614.37096206408,52580.20227489588,2203.503763306752,2172.0872212247227,2195.269213275893,4017.761479991,4286.822071816202,4218.77116380863,8177.131371914828,8358.418650637046,8516.96651628194,-6.152868946017535,-0.0540155136974395,0.0171408915748974,-0.0032918404854002,-0.2733373993259807,-0.1824661269047139,-0.2314097115675765,0.0741177018280766,-0.6096227926473893,-0.6573687748943732,-0.6688942874628226,-0.3512342058602885,-0.4098328500939272,-0.2615892637534385,0.7186147950855395,0.7059847041057556,0.6690010088129726,2.3213732950983177,2.380482136240432,2.269456512790042,89.29359258113307,0.7427346305679396,0.7855273053032419,1.8680342352267028,4.096255615473643,3.4678149879253954,1.5797894431589308,4.280358500056835,2.271183189459782,2.129929713069396,2.254182572517955,-0.5248158477121647,-0.9101248610648353,-0.3941126535861152,-0.1550016626386527,-0.0843979490017647,-0.2399801987072232,4.769168272739978,5.225436769648415,4.538603389297895,7,6,1,10,,40.33,80,120,0.952380952,7,-297.0555374670304,2454.2577679381784,2446.658144422465,1724.0,-16681.0,18405.0,27932.25228290151,77850.2995179851,82199.17209088399,370551.0,-0.9101248610648353,370551.91012486105,0.029764997410041287,1.9836349619728502
-21559.0,-3122.0,-1422.0,-155.0,-259.0,-175.0,-113.0,-185.0,2368.0,3836.0,4240.0,281.0,291.0,311.0,264.0,285.0,319.0,307.0,319.0,364.0,8221.0,598.0,1448.0,111.0,237.0,202.0,117.0,217.0,363088.0,369218.0,364982.0,14102.0,14475.0,14476.0,14927.0,16400.0,15311.0,31906.0,32089.0,33167.0,-17.113114025564087,16.054587570814068,-3.62618966275792,-19.31854541178691,11.929888359998923,4.609280993730146,-11.998916529009527,9.688609301003112,154295.15544137446,154277.13829774095,154131.16713807543,4528.704618158912,4668.844818003286,4644.055445079851,4547.580437977842,4606.861788718304,4531.4753282363545,7294.272050195768,7509.85070958339,7938.151278979287,1024.938019673844,98.80725661998476,227.88012983026465,11.932625225885824,13.70766699350621,9.742810645115094,8.301700331021012,11.658730207546062,37083.28402346209,36915.57016142445,36923.57662592011,3273.063507261038,3345.8085901687537,3313.349595833931,4242.43221285883,4375.383247662929,4243.568415379639,9408.194534880678,9745.72145199091,10127.12943145355,-5.994667571160349,-0.1642781194208205,-0.0015715014956181,-0.0887876504554301,-0.1840718046693657,0.1169475841267099,-0.088276460554616,0.0227431233739516,0.0556721548509096,0.0509308561394808,0.0330042710327058,0.8175458615195041,0.824095376285629,0.8234701634488477,0.9014227573200266,0.9763676554958038,0.9357756084983878,0.8704827901993341,0.8901389835339413,0.8876113972125833,69.32834515218626,1.9208655820859624,0.4777863400825839,1.974728029315388,4.416183588602778,3.343662289680457,1.5489985858195423,3.808917445263576,3.363518109332137,3.3677942903017204,3.2790888283250847,0.1609331111292244,0.167318606201376,0.1648563753017256,-0.3414029892515642,-0.117472994678037,-0.2588257417817119,-0.960513736093772,-0.9275453929331388,-0.8612040697724863,8,6,1,10,,40.33,80,119,0.944444444,7,-299.1951653179921,3401.375189978055,3379.0298516934486,8221.0,-21559.0,29780.0,27407.103364065177,77637.12260757305,81822.71400444517,369218.0,-0.960513736093772,369218.9605137361,0.04129696616355918,1.9836349619728502
