ToolID,CycleToFailure,CycleToFailureNormalized,Current___Driving_axle_X_L2___mean_RollingMean,Current - Driving axle X L2 - mean,Current___Driving_axle_X_L2___max_RollingMean,Current___Driving_axle_Y_L1___mean_RollingMean,Current - Driving axle X L1 - std,Current___Driving_axle_X_L1___skew_RollingMean,Current___Spindle_L3___mean_RollingMean,Current - Driving axle X L1 - max,Current___Driving_axle_X_L2___mean_BaselineDeviation,Current___Driving_axle_Y_L2___mean_RollingSTD,Current___Driving_axle_Y_L2___std_RollingSTD,Current - Spindle L3 - mean,Current___Driving_axle_X_L1___std_BaselineDeviation,Current - Driving axle Y L2 - mean,Current - Driving axle Y L3 - mean,Current - Driving axle Y L2 - std,Current___Driving_axle_X_L1___mean_RollingSTD,Current___Driving_axle_Y_L3___mean_RollingSTD,Current___Driving_axle_Y_L1___mean_RollingSTD,Current___Driving_axle_Y_L2___kurtosis_RollingMean,Current - Driving axle X L1 - skew,Current___Driving_axle_Y_L2___std_BaselineDeviation,Current___Driving_axle_X_L2___max_BaselineDeviation,Current___Driving_axle_Y_L1___mean_BaselineDeviation,Current___Driving_axle_Y_L2___mean_BaselineDeviation,Current___Spindle_L3___kurtosis_RollingSTD,Current___Spindle_L3___std_RollingMean,Current___Driving_axle_Y_L1___max_RollingMean,Current___Driving_axle_Y_L1___max_BaselineDeviation,Current - Driving axle Y L1 - max,Accelerometer___Spindle_plusY___min_RollingSTD,Accelerometer - Y Driving axle -X - std,Current___Driving_axle_X_L1___skew_BaselineDeviation,Accelerometer___X_Driving_axle__X___skew_RollingMean,Accelerometer___Y_Driving_axle__X___kurtosis_RollingMean,Current___Spindle_L3___kurtosis_RollingMean,Current___Driving_axle_Y_L2___min_RollingSTD,Current___Spindle_L2___mean_RollingSTD,Accelerometer___Spindle__X___max_RollingMean,Accelerometer - Spindle +Y - skew
8,27,0.234782609,5311.17884981149,4831.793200238588,13847.8,5320.386132551275,2919.6937982954823,0.0372968343690287,144480.93670879366,12509.0,-44.32806660225015,272.4091870967615,246.91939011105484,138944.0279288446,12.729848037610282,5296.69158976878,4766.617171327322,4247.098915771382,360.5511017951376,402.6896225113093,366.7021650164638,0.4845293736716488,-0.2972778235539016,54.60041603689933,-4141.0,22.60773101524137,445.8985079594468,4.1854727252478,47531.483648355774,18297.4,-1241.0,18547.0,619.4455585440878,25.391740194970684,-0.9872338532938478,0.1125416857393342,6.759553446936127,6.1266902538098575,3.847076812334332,4015.015087128724,2077.8,-9.830854722751006
8,26,0.226086957,5144.192264289076,4958.668147524032,13105.8,5311.1394870918175,2658.8112322611314,-0.1462146629401655,144849.89553464085,12595.0,82.5468806831941,405.5751600491984,230.02519498546823,143764.51687028454,-248.15271799674065,4685.105511087281,5351.446555091724,4555.515024871475,305.41128592381403,402.5592585475303,367.608782333627,0.5157501057017797,-0.4355423742034169,363.01652513699264,-4082.0,530.7784064293055,-165.68757072205244,0.9478394927430456,51377.25527354531,18094.6,-843.0,18945.0,411.3012278124107,25.36919472419937,-1.125498403943363,0.1214785847787326,6.615431678275906,4.237508920513216,4.147288270665604,3882.064143213997,2042.0,-10.121805886101296
8,25,0.217391304,4925.845184756419,4585.341813319842,12928.2,5034.785392839295,2719.050012353111,-0.2352208853667031,142097.420348836,12725.0,-290.779453520996,425.5879692538867,172.41859287154628,135388.85296137028,-187.91393790476104,4925.623712644094,4361.034184945615,4202.286567925947,227.16230339411413,509.6218382039011,466.4854467668183,0.9898214815363084,-0.2572768474194474,9.788068191463935,-3917.0,-370.3635757484335,74.83063083476009,1.0316365701186092,53094.49129047565,17911.8,-975.0,18813.0,464.6943081209376,24.84899185790152,-0.9472328771593936,0.0821515091615436,6.757577748599312,3.838494407636354,4.324349662087988,4961.878840550434,2117.0,-8.714860896394672
8,24,0.208695652,5039.451395955786,5825.350466648367,13692.6,5086.431714145504,3447.9362719343635,-0.1165933357447083,141512.8425828526,16374.0,949.2291998075287,373.2157397258169,184.26236773491624,143323.1320203129,540.9723216764914,5665.856299752951,5570.250054899808,4550.557381031482,377.1141202080205,551.3952760262596,512.2367523629306,0.879668900560009,0.5438116710350592,358.05888129699906,-252.0,803.4592716096768,815.063217943617,4.246763247466081,49933.91232723942,18193.0,338.0,20126.0,899.3869022839928,26.749064451225493,-0.1461443587048869,0.0829032506270298,6.142757601621722,5.56528391330906,3.5637059362411656,4435.557549777562,2359.8,-4.089984901804297
8,23,0.2,5142.476758773719,5511.230166137763,14156.0,5102.246144387451,3410.7429394098644,-0.0305936386495535,141262.97254816047,14203.0,635.1088992969253,372.41615634662287,328.0335854582531,144894.33295999005,503.7789891519924,5176.0292452243175,5691.707921100118,5022.897537320063,413.0212837852364,565.7012785471579,529.6392256968131,1.0041315639573374,0.2933171808939391,830.3990375855801,-2628.0,859.4057325431486,325.2361634149838,4.369972760151438,51033.88207656933,19024.4,-1097.0,18691.0,850.740853609368,29.880618783280177,-0.3966388488460071,0.0644391455150756,6.598904966547648,5.178531966381754,3.464101615137829,4259.889292046831,2349.6,-6.937209169846276
8,22,0.191304348,5261.631013255196,5427.564472645976,14202.6,5312.673805922985,3120.8580839697543,0.0628318825343402,142840.4141546588,13284.0,551.443205805138,682.2009526696975,363.9622168242027,146831.23596133615,213.8941337118822,6404.357739347712,6112.960382693319,5069.658059672808,396.90119737025447,652.4321384420849,565.3291439941281,0.8654616884498466,0.1698497823655676,877.1595599383254,-3908.0,1074.7460386929106,1553.564657538378,4.159799308379256,49624.61945845424,19551.6,1395.0,21183.0,898.0502769889865,30.842940000864544,-0.5201062473743786,0.0767817390438355,5.99325491742199,5.775493676822231,3.464101615137829,4580.330011980845,2335.0,-6.751568568691795
8,21,0.182608696,5334.021820810731,5320.622185301708,14118.6,5398.661943729234,3085.375469620548,0.1390821968524719,143406.95941434643,12625.0,444.5009184608698,584.4730776190004,404.5197123358613,146597.24316872284,178.4115193626758,5200.944678143448,5619.5876842589,5135.758906253181,365.091022426944,656.6540270407313,588.2775986455598,0.8321225567953263,-0.0542908026127585,943.260406518698,-4502.0,960.7190954605512,350.1515963341144,4.081098556840748,49453.20558503776,19849.6,647.0,20435.0,940.1182372446538,30.13607362845872,-0.7442468323527047,0.0386447559662242,4.981080985502809,5.956137035574994,3.033150177620702,5018.494949397731,2415.6,-5.20961726722027
8,20,0.173913043,5499.1104640903,5410.785029717682,14042.2,5525.193265473426,2987.516513463549,0.1330326023606719,145221.02928269646,12817.0,534.663762876844,497.873102154552,265.23118961381425,144459.20230312034,80.55256320567696,5658.466084695394,5321.109769687964,4653.579997332045,177.91900401401782,287.5171846774041,313.7179053321627,0.6092709725483124,-0.2875248198784476,461.0814975975627,-4299.0,262.29303297253045,807.6730028860602,3.869518199435272,47935.32217643169,20178.8,671.0,20459.0,1165.8869156140292,30.54829840204421,-0.9774808496183938,0.0585850849832286,4.3583547522984025,6.219462960564277,3.114482300479565,1392.4198714260413,2382.6,-7.622426075554652
8,19,0.165217391,5327.1848449234585,4965.722370814165,13270.0,5408.657899950218,2885.6955040990924,-0.0246125351830264,144428.41895509334,13032.0,89.60110397332664,719.1562945384923,217.5428738227752,139360.08038229734,-21.268446158779625,4448.198031453942,4870.492671445383,4723.054462375012,208.68542208371971,461.6194666803134,403.7563200079482,0.8719778794424974,-0.2444140166834325,530.5559626405293,-4113.0,220.78244399363484,-402.5950503553913,1.070124086276511,52274.57622987391,20181.6,352.0,20140.0,1173.4252000021108,29.053287422816314,-0.9343700464233786,0.0192627643845421,4.52948972404605,4.280545069304176,2.7018512172213462,2986.5681246878366,2179.6,-3.40395985339026
8,18,0.156521739,5221.717038851144,4983.89113577619,12925.0,5190.634305896551,2784.5404000066696,-0.1366362378872296,143786.36944535168,12724.0,107.76986893535197,717.8831364730383,342.0145360534478,141684.08541128173,-122.4235502512024,5194.888322943591,4851.756461912726,4291.797640818225,228.7119491450713,532.367443039934,548.1786100817866,1.3017631145114137,-0.2668013326270768,99.29914108374214,-4353.0,-230.71223772518897,344.0952411342578,0.930290886802245,51397.27805369036,20430.6,148.0,19936.0,1159.7879116459153,30.106302887458344,-0.9567573623670228,0.0068568627197201,4.557409807098108,4.466553285667045,2.863564212655353,3275.459285733224,2372.2,-7.145548463480855
8,17,0.147826087,5346.782972048896,6052.894138634736,13777.0,5135.572257133308,3771.8422014293706,-0.0723038395940327,142831.74648240345,17221.0,1176.772871793898,500.06677547092016,299.85228461345946,142058.12114659496,864.8782511714985,5681.243009473869,5606.428905437001,4724.7291310476185,450.1783820703494,377.9027210946907,480.3133314551951,1.2484174234434071,0.491511773831552,532.2306313131357,352.0,799.4357948766974,830.4499276645356,1.8578037497883304,48870.25278572619,20225.0,367.0,20155.0,1350.9062883856875,30.813942824322314,-0.1984442559083942,0.0379389931058934,4.595214349403702,4.930506014568742,2.408318915758562,3038.722632059281,2487.6,-4.342185375294059
8,16,0.139130435,5434.634805737949,5759.881353746979,14031.6,5170.932739194925,3368.7965068744165,-0.0164678941474236,143097.78846590302,13801.0,883.7600869061407,503.6739466714433,307.49051624830764,147927.45308622078,461.8325566165445,5387.495406929896,5776.70726833199,5156.92043525543,489.8303383336493,420.0929468929424,535.0697478601626,1.1242107106114188,0.2248889246202871,964.421935520947,-3229.0,1137.5215057686382,536.7023251205619,1.869400181878695,48265.48257919295,20205.8,551.0,20339.0,1249.171605505022,34.779549004908326,-0.4650671051196591,0.0296332382329585,4.364965826885591,4.849021363887121,1.7888543819999785,3254.5742862977804,2495.2,-6.06497558766074
8,15,0.130434783,5559.399842733472,6034.610214695293,15924.6,5214.983929493305,3705.909609542079,0.2343751404016932,143973.28471017297,21869.0,1158.4889478544546,535.4112042650531,308.7209188510247,148836.68352446993,798.9456592842071,5807.065342045607,5511.209427923724,4817.760865024816,547.3931021845954,432.56151715176446,525.9913353077662,0.9860562366268322,0.9666903528671368,625.262365290333,5166.0,482.548984464428,956.2722602362736,1.833438986419575,48300.302136976985,20047.4,-121.0,19667.0,1199.6686209116226,34.73823197048712,0.2767343231271906,0.0257993517320888,4.072298862483343,4.992458816748703,10.723805294763633,3951.65661251613,2524.8,-2.281107424277106
8,14,0.12173913,5655.490401185501,5446.175163074306,15941.0,5365.062757275776,3223.0243325448314,0.2798159639936327,145699.650206317,12921.0,570.0538962334676,283.61481376652426,335.9387767779139,147991.90786301758,316.06038228695934,5182.057501418038,5631.837634713556,5045.028735451557,456.4801170580898,361.4694934168494,539.7303733312713,0.7886076695782382,-0.0172098987237353,852.530235717074,-4031.0,971.1765829059896,331.264419608704,1.5994326041099831,47684.77539374113,20096.6,598.0,20386.0,812.2421436985363,33.57295021861876,-0.7071659284636815,0.0278646655149804,3.628734645894293,5.25963583002533,10.616025621672197,3575.2163577561737,2538.6,-4.002228324539503
8,13,0.113043478,5741.412455532596,5413.501407511668,16249.8,5448.40667970329,3021.095087906265,0.3017567258007565,146659.55369595488,14347.0,537.3801406708299,245.20023836643392,230.27085155361485,146483.60285947108,114.13113764839272,5538.096340469664,5209.156159715534,4595.540908165846,304.1735698406804,211.4911644842054,382.4743027605051,0.6187030862036865,-0.1570975235914574,403.0424084313636,-2809.0,186.0073744123838,687.3032586603304,1.5940993909521672,48042.39084642863,20168.4,507.0,20295.0,1448.494287182381,32.142409338246395,-0.8470535533314036,-0.0028291922684891,3.530213329199635,5.2663871427977424,11.058933040759424,2692.9300634473047,2357.4,-2.988242434002296
8,12,0.104347826,5583.563914174492,5263.651431844215,15496.2,5387.262968978501,2739.0128939872548,0.1361590319222351,146865.50480836938,13633.0,387.5301650033771,421.3582847422912,239.39999843836037,143087.87670866743,-167.9510562706173,4686.131767850325,5123.818365788469,4672.491728629907,297.20024094070004,277.4652605346621,390.0310736124276,0.8523415469945228,-0.3364766955610551,479.9932288954242,-3416.0,493.7172412527452,-164.66131395900902,0.3892677938801128,50883.31152387879,20015.6,-397.0,19391.0,1486.2877581410653,30.97191477066236,-1.0264327253010013,-0.0896141303902271,3.5818897155081286,4.420822931069807,11.247221879202014,2474.648410648362,2292.2,-6.803685649525845
8,11,0.095652174,5426.236108839664,4973.242327072836,15491.2,5110.424785832271,2743.0703035802044,0.0487199382942986,145914.3110761458,14106.0,97.12106023199794,423.499157005972,286.6334472700715,143171.48442510306,-163.89364667766768,5176.348870056498,4815.231791113147,4268.634900185416,378.3082145396556,324.1540512704037,448.1211878282025,1.2330325470541053,-0.2123065435193952,76.13640045093325,-3254.0,-246.66940996250923,325.55578824716395,0.4670464460579983,51476.458823470646,19908.8,17.0,19805.0,1631.5482524277345,30.639519031594983,-0.9022625732593414,-0.1185161651536067,3.917014867934342,4.52373363102049,11.122050170719447,2827.1308007548137,2302.2,-4.783553926447402
8,10,0.086956522,5426.430497425614,6035.582157625046,14557.6,5190.582221029758,3691.111159805404,-0.0312667688014579,144951.5548144263,17280.0,1159.4608907842085,411.9969844359874,277.4941335178854,144022.9022158724,784.1472095475319,5769.684859807949,5717.991194208234,4708.044167006797,396.9576211043997,373.8732639597776,504.00261871598894,1.133583176076992,0.5667568173883535,515.545667272314,498.0,883.3361604518659,918.891777998615,3.83954617995094,48084.34953612088,20026.2,466.0,20254.0,1372.683066115407,30.14367426238852,-0.1231992123515927,-0.0752438446568533,4.503876853123954,6.134719079045217,1.2247448713917517,2555.080338226001,2368.0,-5.01043238138561
8,9,0.07826087,5529.663758909431,5962.341470493389,14952.4,5242.808689330471,3505.3120289843528,0.0376541209919256,145203.8791495945,14931.0,1086.2202036525514,417.9798391788891,338.61666671707843,149253.52953885842,598.3480787264807,5485.023669783941,5879.87729764592,5211.103206332009,469.5503987784712,439.6466036450105,578.5530828658424,1.0091960328518237,0.3273945502431826,1018.6047065975264,-2057.0,1232.3089244095536,634.2305879746073,3.8338916376087018,47564.95556518604,19874.2,-162.0,19626.0,1318.0514026395156,34.10203214906509,-0.3625614794967636,-0.0686921211604958,4.381419091665715,6.146133160284751,0.5477225575055268,2869.474132841892,2386.0,-4.384889304986685
8,8,0.069565217,5582.838987887151,5679.37755240027,15042.0,5322.832142700743,3379.7537049500525,0.1185910662467371,145782.95990968132,14573.0,803.2562855594324,503.8552010766024,335.1907200872544,149379.00665990534,472.7897546921804,5959.585125084516,5636.438438133874,4767.458429041492,464.4643535003282,447.08035427164566,549.5242641082884,0.8259268143230406,0.2475872026826004,574.9599293070096,-2361.0,586.1246412637429,1108.7920432751826,3.734684010240999,47273.196309757695,19681.8,-455.0,19333.0,988.040738026522,36.51990100370859,-0.4423688270573458,-0.0409397912411042,4.099898474414742,6.351085634510963,0.4472135955003941,3445.8231649571567,2411.0,-4.018855953612642
8,7,0.060869565,5635.654430848815,5527.728646652534,15179.8,5394.115055739999,3511.7284763107978,0.2043892807024594,145889.07122595236,14062.0,651.6073798116959,385.0211215583768,344.27590371587536,143618.43329002257,604.7645260529257,5047.441701429255,5479.13153935581,4926.596042116706,434.9741795821755,412.1956347428829,557.0161940905598,0.572483200115682,0.0925143767175561,734.0975423822229,-2727.0,850.131806449026,196.6486196199212,4.07908284932047,48389.15714103421,19622.8,-692.0,19096.0,1008.5903529183662,34.67423798410127,-0.59744165302239,-0.0166640960008352,3.839006379415856,6.011528898677616,0.8944271910001288,3065.8291186815004,2420.6,-4.710936766909457
8,6,0.052173913,5712.048458493264,5355.212465295081,15047.2,5452.332719853744,3253.810276118979,0.2291347633960189,145362.71480508777,13189.0,479.09119845424266,347.19949090981135,257.86539114330174,140539.70232078023,346.84632586110683,5451.775468071474,5114.023528155478,4525.61847241903,302.6253512589776,290.8648427214417,441.70214358379656,0.3415698258584666,-0.0885791300515974,333.11997268454707,-3917.0,44.41891060621401,600.9823862621406,4.32426265238878,49711.99971872101,19422.2,-986.0,18802.0,872.0490238512938,35.116980849619104,-0.7785351597915435,-0.0209319650182259,3.624040202740031,5.5762991261363295,1.8708286933870717,4052.57025209068,2432.2,-5.314967916101044
8,5,0.043478261,5629.5414824024565,5623.047277171007,14175.8,5390.681861573301,3011.270483004545,0.0632117205911527,145426.5457191271,13206.0,746.9260103301694,467.0933598766137,266.7069539622788,144342.0567860689,104.30653274667291,4731.87069426411,5210.857366531734,4644.186940537682,237.05569319535653,312.0427083395431,434.5307413312237,0.509988064734127,-0.2628583966359779,451.6884408031992,-3859.0,575.0818690496553,-118.9223875452235,1.2869008500719887,53425.66978344999,19158.4,-853.0,18935.0,879.7799156607261,35.52826023407476,-0.952814426375924,-0.0979418389307766,3.151944969480163,3.69073417136209,2.449489742783255,3980.378267821489,2405.0,-4.850515146129299
8,4,0.034782609,5440.084651450094,5015.057315731573,13692.2,5081.453325145328,2991.514662614982,-0.0429407828391816,142929.29843255086,12703.0,138.93604889073504,464.82907459364026,205.6967210503966,136767.29310597727,84.55071235711011,5140.979501283462,4783.052145214521,4398.074139367144,287.5238883842516,331.5710921191386,471.8555212768189,0.9624432550515168,-0.2033679669084891,205.57563963266148,-4475.0,-313.8337577303146,290.18641947412834,1.2251833995019377,54662.2500249156,19405.6,1074.0,20862.0,879.8133324745621,31.99868816388546,-0.8933239966484353,-0.1734327934504521,3.4264414273995136,3.289112371316694,2.588435821109031,5232.9107826659,2531.4,-6.310528054926663
8,3,0.026086957,5526.520693049084,6111.557760395224,14186.0,5162.31186565385,3723.128686744451,0.0259132463937263,142013.92717055744,17239.0,1235.4364935543863,441.278548082828,200.81641173752348,144802.15034993825,816.1647364865789,5895.664978729244,5822.973528200906,4727.398768411377,429.6953427785125,391.7076502053721,550.8143187415161,0.8996521222946303,0.5918573488471404,534.9002686768945,108.0,990.4173438063526,1044.87189691991,4.425774181116769,51343.33638596441,19603.6,535.0,20323.0,1031.8758161716917,27.24640676683841,-0.0980986808928058,-0.1256671978760592,4.329695419881276,4.754451662533265,2.549509756796467,4079.198623814624,2527.0,-4.064340612084038
8,2,0.017391304,5600.917339770963,5899.711880261927,14217.0,5274.620624931906,3469.8022379426325,0.0719364277086433,143255.42112608152,14220.0,1023.5906134210892,452.9402225747028,349.5190747971771,149825.90306764297,562.8382876847604,5649.331505435309,6067.481048998419,5304.321458493228,465.6049455035045,529.768621698046,696.1583038908951,0.8440933064466469,0.3226302832921408,1111.8229587587457,-2572.0,1411.6756028393029,798.5384236259752,4.191514945098333,49828.26765988502,19840.8,494.0,20282.0,1336.9098698117218,30.579119551808315,-0.3673257464478054,-0.1208167903577896,4.386187521036695,5.275182305904702,3.209361307176307,5226.629537409549,2586.8,-5.330155743964674
8,1,0.008695652,5612.268302891136,5411.96728089595,14398.8,5373.991211371141,3403.502609541741,0.1377216651533385,143652.61643481255,14014.0,535.8460140551124,512.8783190926357,337.78591833424133,142525.67886443547,496.538659283869,5901.194328688632,5578.8182706081525,4905.125781710465,457.6797383606086,507.4213096415571,640.7089325939363,0.7125015599403335,0.2403470571718788,712.6272819759824,-3008.0,541.2718428023918,1050.401246879298,4.148105714044085,49322.76026700631,19873.2,-824.0,18964.0,1335.889516389733,29.180299845534165,-0.4496089725680674,-0.0961060573479583,4.554803703797049,5.337089688972071,2.915475947422724,4920.252295910448,2658.4,-2.127141247317331
