timestamp,rul,health_status,Current - Driving axle X L1 - mean,Current - Driving axle X L2 - mean,Current - Driving axle X L3 - mean,Current - Driving axle X L1 - std,Current - Driving axle X L2 - std,Current - Driving axle X L3 - std,Current - Driving axle X L1 - max,Current - Driving axle X L2 - max,Current - Driving axle X L3 - max,Current - Driving axle X L1 - skew,Current - Driving axle X L3 - skew,Current - Driving axle Y L1 - mean,Current - Driving axle Y L2 - mean,Current - Driving axle Y L3 - mean,Current - Driving axle Y L1 - std,Current - Driving axle Y L2 - std,Current - Driving axle Y L3 - std,Current - Spindle L1 - mean,Current - Spindle L2 - mean,Current - Spindle L3 - mean
2026-08-29 09:46:47,14.81,WARNING,6266.167009650866,6493.1741768379225,6474.056414987227,4815.548154054392,4893.2046705665625,4839.835573977263,16309.0,16561.0,16627.0,0.3702028900568514,0.3362969586429867,5364.441243258587,5726.879541583878,5431.870742265115,5328.984886659951,5434.780819492154,5437.615140428481,154875.9678186205,154413.77160800455,153850.80307976156
2026-08-29 09:49:28,11.65,WARNING,7077.082881411304,7305.968539692911,7271.715844495263,5794.181723260579,5856.456921277931,5786.118359718333,20063.0,20406.0,20416.0,0.5094294566152636,0.493944828579107,6017.795459000326,6421.419601437438,6069.574224109768,6096.054857706972,6134.645703262893,6181.80591216171,161514.56007840575,162027.1237177393,161760.82061417837
2026-08-29 09:50:11,11.14,WARNING,7379.52723287264,7614.534180413138,7595.653737553871,5714.818692333775,5770.643471758808,5707.144374187337,18314.0,18974.0,18699.0,0.4035222810720014,0.3760797537595708,5841.569066726111,6296.116473473027,5902.446797443899,5552.789047958123,5619.049447536214,5674.668805925863,161455.21113835636,161312.57489968793,161025.52043394264
2026-08-29 09:53:11,11.14,WARNING,7379.52723287264,7614.534180413138,7595.653737553871,5714.818692333775,5770.643471758808,5707.144374187337,18314.0,18974.0,18699.0,0.4035222810720014,0.3760797537595708,5841.569066726111,6296.116473473027,5902.446797443899,5552.789047958123,5619.049447536214,5674.668805925863,161455.21113835636,161312.57489968793,161025.52043394264
2026-08-29 09:59:00,11.14,WARNING,7379.52723287264,7614.534180413138,7595.653737553871,5714.818692333775,5770.643471758808,5707.144374187337,18314.0,18974.0,18699.0,0.4035222810720014,0.3760797537595708,5841.569066726111,6296.116473473027,5902.446797443899,5552.789047958123,5619.049447536214,5674.668805925863,161455.21113835636,161312.57489968793,161025.52043394264
2026-08-29 10:06:34,11.14,WARNING,7379.52723287264,7614.534180413138,7595.653737553871,5714.818692333775,5770.643471758808,5707.144374187337,18314.0,18974.0,18699.0,0.4035222810720014,0.3760797537595708,5841.569066726111,6296.116473473027,5902.446797443899,5552.789047958123,5619.049447536214,5674.668805925863,161455.21113835636,161312.57489968793,161025.52043394264
2026-08-29 10:09:22,11.14,WARNING,7379.52723287264,7614.534180413138,7595.653737553871,5714.818692333775,5770.643471758808,5707.144374187337,18314.0,18974.0,18699.0,0.4035222810720014,0.3760797537595708,5841.569066726111,6296.116473473027,5902.446797443899,5552.789047958123,5619.049447536214,5674.668805925863,161455.21113835636,161312.57489968793,161025.52043394264
